temp,humidity,light
33.69466034073607,44.13292817658511,326.20472338419466
26.519245672376744,45.71326327520963,207.69980147586412
27.68088586290533,63.99650261256321,386.63266780984935
23.11886811325219,43.51009633354808,196.50313409443828
23.42179572932122,77.59638968788695,175.72462019797027
34.96976175283589,46.534079242923156,150.59744818155508
25.752571151028658,43.60307410639131,386.977654092512
32.69845357121268,52.53568989577729,483.454134174704
31.157408228859754,48.82639688047574,381.69539472085864
20.753896843880533,41.60412675066402,260.01834974481943
31.745974071017724,69.70164380959358,401.6393881262908
23.05395251112918,67.33565361039918,497.4711641032665
21.972576871448478,60.48706145682738,295.0141042007785
24.10741986425738,76.36131389933259,417.42190572660496
22.0404215780567,74.10947222346027,202.29023239433772
33.22095211739315,40.77076139730583,334.7228285889028
27.287368657642396,58.404577274985655,203.92826882948637
25.037252124486077,45.527131550976215,497.2546318733278
26.922193028625955,67.44440801851844,149.3964326026568
27.464122909507694,73.23578871263885,321.60268715333575
32.76542876575415,62.23045978767629,291.9579852221299
28.883740871564765,78.11924931201717,137.73870731072537
26.68137475315413,67.21126167886483,294.8021312514331
28.403556127105183,53.33656334045854,223.28499224003852
25.98124942586507,68.76088036549632,482.81813392255486
31.685619471311036,57.054472480425225,184.48356426318844
25.488123872480553,78.58269766235125,100.25043800135234
33.381293671097126,47.58182503136924,271.50475411786704
23.60086472438146,53.570482965049784,232.90371408995614
34.23195662134241,71.87382035264358,128.58601735635617
33.06085425241409,71.867266578931,133.23955011247955
33.674477466337684,53.44147287143574,366.50736846826476
34.88820711504225,76.85137002676974,124.24788921509027
28.536323419388108,74.0414848931874,432.40052726988444
21.521840526688397,76.82415219561476,144.0625000364695
33.51564085344851,59.313209376592376,260.3405314072753
20.22886426236735,47.10821610229153,113.99159839801958
32.58185130168931,67.28457382643776,303.6648359563092
28.428606763090386,72.5711961248812,120.26825488799133
31.506617379628803,49.26619280911855,151.77941870447646
27.564131527099217,62.47372492232958,407.8651426811065
33.59248530717297,61.234455895768015,322.09968418509135
24.162609292460456,50.4542200901272,487.4548315527625
28.044814889103815,58.00991326448416,316.97161649055835
31.365278138725763,62.0339687980775,454.9814226856971
22.307662063133932,70.67573984085105,200.54812619959827
22.37270721045727,61.139395230588136,489.5366697457987
31.270546142097974,57.32981006790874,159.4960052629941
28.840355288962204,44.93646049737819,365.1378896445454
30.983870581002055,58.8886844810615,136.8942946881906
29.751514926661873,65.29227203408792,102.67015506409965
24.093508841215876,61.85686216551691,208.9287628082338
20.936949895872207,78.52509289956583,368.11654416657933
28.02997810531063,66.3708038852206,437.290184594073
31.22660421370353,43.5415580174914,449.54715384247214
25.03976242636995,40.923565821494364,304.794815745114
24.643071949059568,71.28643175265667,161.37787750338356
26.11040451868339,61.59259078311559,386.6030546755144
29.01993490437029,55.941869072112496,291.39357222943977
28.93282178461962,77.3775433974841,222.0448030205226
23.634132797604032,68.4178504363185,415.4379173093618
33.28856748086461,47.35855851564373,109.81144451486765
31.57551379501988,58.59249048514786,382.2219253788119
32.401049086737856,79.31417597240909,224.9651557391607
22.358294584703902,48.65226318809232,163.2395356353431
34.657658579636234,44.2278059751806,254.0322211571492
33.75539023147778,43.64739858372338,436.11004057201325
21.25542627838061,59.27254765351167,163.4172249789335
20.470514669508624,57.05145384481871,464.48952070657725
34.41485099824026,70.87757735599638,133.93211106435058
21.081645470988594,73.96602008313513,192.12330658636105
33.53249358684473,71.78421142661325,123.50488998307831
30.573580470286934,57.75173754480116,171.3409382875793
24.349506930594117,63.024049337701776,448.517001466435
32.78176665138381,76.64771360352323,153.6669839275028
34.53719747414268,78.80692403155382,267.94685320222004
29.57768684627395,44.24173543159423,320.91964442531946
34.90180809208801,46.104646536618745,158.93199586006207
26.6293507944253,66.17405278251891,182.2137327558606
25.31720676442287,63.148707768901374,126.9239770021641
30.850821705110278,44.572744757338654,302.0066708968046
29.52557580547264,53.975130460841896,313.1374412799667
27.055542871327198,73.51638484080073,291.3344676314199
30.0960862110324,77.6971219009752,459.11723616992265
30.60844156104206,71.57296382332717,494.9823833191609
30.74487122196069,45.171604642584605,228.3546331930926
32.32231172277316,72.00176688666777,252.7588947334978
23.934183894163386,64.40690297479281,408.193430379874
21.16637789035787,62.2874587016349,235.1295932195397
25.374729241213846,73.01137537672655,278.76773935904555
22.676011039667458,56.677591740515425,464.38651170174825
29.694932486638084,64.54042060387052,134.06295869984092
26.470143715397025,41.30550993096189,475.9559508688918
26.040463732210046,60.26853108074817,169.82859215251048
32.67022320068424,45.04984495578043,454.2315764323199
21.436233159364164,57.445890717635976,498.56646726568215
21.278828318831362,48.65005926013863,489.96135521486156
31.20885814308738,56.085299492139484,276.2684929221781
32.033102740774055,49.675288439439235,130.06329797480865
28.685591240950824,52.44862484078884,367.9202473660397
21.163804306256875,62.419032588723,233.76287356027325
32.90950734203791,68.66663246438155,400.0312040071508
26.443628121023078,45.30330098926647,202.655371546716
25.33428854290133,79.17244515317273,100.90110781306754
30.36644089611623,77.31165616807739,497.95957970865913
23.457662783898954,73.15143420177468,195.20419488540148
34.984676424324824,75.20360117218522,217.3612537778469
34.037764938432815,61.15930113597852,153.96938514834503
31.221031201421177,71.77191810861946,136.41510539697316
33.024000713684835,71.77881292957392,245.52929763529056
20.851230403281985,49.147307130795284,141.01517443347973
22.180562432376963,55.97123618576617,104.70127424070186
34.99081356710208,68.24900493647057,316.0024578739208
27.56910325618174,42.0485158383717,211.8424767558551
25.382965447784343,50.187504426858474,438.7495051949866
22.65223438766145,41.94728407135922,235.26302260691932
29.095389286408636,42.406855855903174,294.19380488069277
22.865725165791744,52.50511959816639,346.3094644829188
20.187860536103077,78.97713024427459,322.11057140485906
33.372539020257555,60.513487726672686,209.57052212260106
22.314049787926585,75.20266871732798,290.5261916131468
21.322131598006386,61.54973045869336,244.21441548637213
26.8353930404379,58.82513663436997,332.02282952711306
20.452265578963104,62.83222968000638,466.7561763699758
25.963167439048895,55.47073505416759,407.5098183105972
24.096318029474748,53.2624495803529,388.28355591250545
25.007443449690154,74.27856474522119,234.38490975807724
32.35751034376019,70.65317722005722,290.0650220763608
32.87422497869611,40.34916097110028,188.35650099730432
23.664590072650274,58.492659562542656,133.2714371196334
32.73243938565736,59.08780252494982,292.58023684384847
28.34066966229675,62.44658613086472,101.39819084904987
32.038016478225856,42.41790414625339,200.2210906151369
21.859273846784205,48.81285472481354,435.3431008779939
29.736130364841607,68.45059434478469,486.44141313419175
29.761891420534504,72.94685204377296,360.3691338693861
28.929053565754266,68.59620784973814,282.63302454718666
24.235288668921953,50.65557266707055,465.6367076917698
23.069763643824132,54.70352008624611,492.0896801201049
29.429072534321712,70.67466983548617,240.335009423953
31.450879699815328,62.95964245584331,361.33344581166045
34.98111151290216,48.31359552348863,245.7094017344053
22.782538660131742,42.92707942423054,478.8863548684605
23.151359430193555,50.3037482857902,319.12410407172257
22.551875804699215,65.50664707291324,220.74627352070513
34.07682593960886,65.69537982846602,158.9489961964262
30.15107059059086,66.22647479242613,369.2444494060293
20.593862128325267,64.09099010608325,197.66604057866678
34.72949855409746,65.38914821629422,201.66132249857066
31.880888612765425,59.316798082813634,346.0183595962419
31.39547996561649,53.87854356741668,226.9398794273672
25.219506814936146,42.25936037378642,474.559519964146
24.077713065400282,40.37192353064188,290.5148562495245
21.433337644791536,66.72813180641067,215.56721714007296
25.145770120164773,53.06430046280147,180.7202867568185
24.874820895803335,63.32618554924565,139.4416622280375
21.799917759247457,50.072084794747454,483.61609309293266
27.443970618953106,67.69056268107796,232.2864484982049
34.830291480005535,57.22878593416808,198.61060876633073
32.77146122929075,57.48741487161788,155.26268081974175
28.270302089746735,79.05457143198805,440.5216190196487
31.33438597747759,70.37261332359543,427.5673815316569
22.29675024821253,43.89329148380093,275.22857953362495
30.916151423489865,66.5777233298462,398.9251773999208
24.060812941599274,63.598718038986135,262.90802048767404
27.94930461483808,49.20969875079813,130.98818435667005
24.25668872352542,51.07996455130937,189.83435725976508
26.063033966354265,62.76806359639651,189.76548068637277
34.59805629291128,59.434923289037805,460.64302698347586
23.841053007681683,74.25570881448533,380.5155475199062
27.71345104684432,56.234189816408346,248.23474036630512
34.75083468216211,41.85225930291844,472.12621907388314
30.290427002495782,56.06788073964178,201.0004971322809
23.480736182067083,49.572456535959994,355.60214989647136
25.4606287273008,49.259187569286546,287.16943821194707
24.120646251285898,72.68088974495885,316.47002334447933
27.942902693722925,75.41394206426656,421.67164514837674
20.21543165496064,64.96847155289264,159.1727089169898
21.741216506002573,61.46060445960993,192.88117960054453
28.743811197066837,56.23543260164924,361.06820411218007
31.725085513629388,49.150302923956055,232.2988526403466
34.59437046135349,52.286313937068186,498.7739538955951
20.634968727845553,61.46914544881415,166.77856039249508
34.16849541910999,64.84741700815293,260.4464821089372
26.264560907341163,43.85814985120062,336.0724444709269
27.31439020835203,48.918102896117006,456.68456378943915
24.203801587975867,62.48518599322554,378.10520136472144
25.1530034216822,57.95533490140631,149.27642804099173
21.553086424846573,61.63039620693182,366.26177581106873
22.40249545177431,76.81092614393182,168.53838022763412
21.159473805106384,71.87622428828607,399.2586459851368
21.410087933418993,45.083378209754066,417.83708021252494
32.44161449241365,75.90066469015524,413.53874287872554
21.301394935518715,56.69684107198242,332.84221093529874
22.346205510756274,60.616819556916326,114.48638672270404
26.766487973134268,41.87570675190187,481.5187149975565
24.304041740981138,57.65572163955423,202.98764051598428
34.84882717281526,64.96479328350964,347.46026868099517
23.449566787089644,61.846346541443815,407.18475202465095
33.37488944309028,56.15197445478218,413.5669204164565
23.977985541435274,62.70607703371519,438.37915668501665
31.814837777234338,64.9681015054602,118.24492341290545
27.427713846738545,51.5438461284505,305.7638650866758
27.552481194901517,41.4110380738498,451.28673092479045
29.84055146085315,77.15870430845834,351.2504154403408
24.786513691480096,77.43092042249707,486.13224779072596
21.136640750471596,60.79055972446859,169.40196464636895
23.071255855667182,63.91075386648241,141.24762111009318
22.717300660823085,56.954954644305936,239.08259696111003
26.349005111396146,58.538066568322485,329.84166465698206
23.295302661348096,52.8770827051006,356.4600629920216
24.412324353332426,53.30566490949934,393.51966754458283
33.199847799194245,66.8555854716945,464.73962440077
25.438764686323218,54.62247935919106,288.4849715412568
20.69027204087278,51.217930727885815,304.71425374520084
28.966317619957174,66.05751583257492,440.58478517538646
29.482623929831224,51.154738178191316,230.2611081664499
23.52682598255234,52.1281593406231,414.83007341549614
24.085102952111804,73.11791841466905,125.81870663618844
21.40156072332629,67.60505992542484,466.9999940214074
23.91584011020515,75.94033769923949,204.7237675568935
23.28949300203476,77.24428647115282,451.80612539720516
21.692470072628318,77.09829805696027,472.86209704298295
29.4836690986001,58.75964874549156,296.0572403415993
29.056825199822296,40.34722193922314,264.8876221998168
28.90771011956903,58.84460131927255,124.97870835447978
33.8276652151254,76.34038174857724,154.30335058010752
28.52161933514637,56.47775249801899,471.232953673688
27.043744958098845,61.38575491442712,453.75162044313043
20.82499413589637,43.96545878916642,262.7380983274156
24.438246753145705,52.83138954355281,489.8321063049547
32.039067166258995,74.54445774778986,130.8987521107064
27.034606297468045,63.193021548188824,488.91822272214955
20.573007287773088,77.9398738668225,257.2293071601097
20.12736969964217,57.64869043490317,449.3995966517784
21.126787651929998,54.7122989269148,444.6676827589742
30.441879696382667,63.932320953964094,278.5241265325384
34.72928679777898,57.5211543383095,477.30561276458127
25.959165582846307,55.734242481077686,120.90814081367496
24.440061695088257,51.84079199858359,116.0810738963519
33.553124342829335,67.93946391475828,453.82213634084314
24.289312529997133,71.45833786230928,331.8784742897869
21.381299072995308,42.89213455784294,267.8300326872357
26.149006396374386,73.20773327865666,373.2872029579636
34.53420355278397,52.097171096272994,253.93796442664205
26.55990747743577,70.26606792702373,145.7879470431703
33.69547256769886,49.17151366082431,105.81293692477396
31.15018138868127,71.81827292121753,102.86150198358328
26.596029380001067,59.79550813507456,183.7285642230092
24.592613300505715,46.82473619175931,470.4391209203881
24.75266339568977,47.3557250603412,360.2477719050305
32.09421329610805,53.61185259790447,145.4245028384024
27.445296955218218,60.82460773563261,388.6137068466073
26.71362340331945,65.5345367778458,173.17072649685682
27.20935924917245,50.017596497091425,159.31029103459556
28.092588154678477,74.65238559548209,367.6717828219975
33.36258687210928,59.827917052619696,394.7071990527863
23.383523183962417,46.053272188403795,475.2524962603635
31.9353562861093,78.5532725770797,174.03016562898145
20.945606579860055,40.41612505446957,209.26841570978425
33.461596985445176,61.072006472512626,357.31150859231906
21.70372207095512,48.72718174031438,424.15134336218284
32.107373891718964,44.118208701926804,347.23231142498923
27.505182089638275,76.76429576472907,150.08407213297264
20.162541538895766,62.822552705599875,313.8722286791663
20.308663926308466,52.71517965226375,446.9933227081733
23.247614988776814,51.377759423541185,447.2600534200696
34.42946650015436,79.29108827823737,235.24473675010228
33.71389884050995,48.84069777249682,109.2029953336624
22.23804191275424,71.74899829087039,302.7381366310577
26.162750596623514,77.34164095740478,276.5821033414102
31.926565801671916,45.22800173733191,357.4839504002547
27.71060582317871,43.337570834618,127.94648405864363
33.211513447565785,43.119101173784856,427.92464775279797
29.0204726783995,54.03789898739659,152.79539424206686
24.219386382800487,70.05652097053249,359.8569385760166
28.661428099313927,61.55973265522032,246.43515454680812
34.40455676655268,57.0818459068479,101.78053088821311
30.175146468904316,63.17887834835636,210.12796317415945
24.601763209233035,49.24300273684555,490.5421362333412
33.20727020183383,64.49187302636247,306.64017052644977
29.312396380018278,54.48711176165057,170.97651383292464
34.875605763121946,65.91993800423778,175.47262507349924
29.110582100132163,71.46779946212891,408.73603383027546
23.336391647709565,74.84378235953761,407.64262767258106
26.658145869928237,51.057607178308565,136.42780306580585
24.665405526103843,44.905803645581116,146.27395078727176
32.19859640871528,57.459269998535696,446.050150579413
28.553523788976523,40.33835747858071,357.2131965014894
32.04903393270415,49.79226902378794,174.06392629847235
33.5427906387051,68.11487336303254,173.0538925519334
20.56360921036087,64.73411641700741,419.5507236664616
32.51344312937449,68.94044712391627,494.268265710944
25.067004375942233,54.59430435968078,119.05741426467009
29.213392344475885,57.576693210983116,180.52798563672968
24.58080713370572,64.29941956508053,268.79571312404573
21.075649262294796,41.4651616014302,156.36620296741617
33.28858489532914,68.92020883742539,160.66018892779067
25.63560627709508,58.581408889350875,233.56562111846637
34.18310909179732,61.6833207951982,386.9515220633313
32.83858969904789,53.503378096944296,375.109814247684
32.4369155195748,55.56806161001928,492.2502729409037
20.839701477037814,56.19788363607561,267.80654658166713
21.480161883650634,66.9460050671366,344.0425783700881
22.73801179919137,61.197848063549294,321.6977111932767
32.909329039709,62.27282754070876,101.04289364905105
29.291327388803133,71.92944178604118,295.0577860181689
26.98458769475047,76.84019570315148,224.94087219178846
31.888673580158795,40.638123518296325,425.5621668289188
28.880944434187388,40.20149570158893,430.465836091094
24.34764856006905,69.08198809103335,425.1495382488905
26.603753450618125,62.78740604803648,219.52819015519574
32.14841860591138,55.14572095065198,384.69897888380154
21.942075211545024,50.52875909267777,194.90084104109746
34.33701298424509,63.878104751576004,212.1922636306972
20.58553948015486,77.27266021590097,461.5037541411777
23.92040608873002,77.73646405191877,232.6112349050221
23.015406606658676,75.35913092433886,149.04993387903738
23.87372444352336,55.92389991549475,362.5512094953586
28.76769395339015,51.525891989497964,340.32340289469886
31.387773730278255,65.21369065243101,140.35592722580773
24.414103970414978,70.93265502443951,290.33270061595204
30.90006687963066,47.4734010542269,238.39731793696495
21.116167647529345,57.13696071182684,420.53647152349026
31.72078774817927,54.95375170570731,262.5723618793375
22.025858932426146,76.04207884220608,415.86278364239433
29.497319847535202,64.50128335347779,479.03386590566515
24.73262552656285,40.17743621364986,353.9509445020087
23.18310205685564,60.15718130340443,350.7001855578081
22.741758294301643,44.93209983908724,114.72699581681182
27.739253544631467,79.84978793210531,338.69291418067917
22.30504419225557,76.98615738494927,156.84641641090428
24.115988944887935,45.935126160839886,202.1074857555082
27.59836477482295,55.73277820716814,121.69440449747499
25.55623993940219,69.3674614094207,437.44021937230536
28.6406841197609,46.95560860928877,308.2606655003793
33.78654453585132,58.11230901262407,239.91566807998504
21.098216884155505,78.41094561192801,266.13376862958893
22.270924312864203,51.588783975122894,143.79890841849607
27.35882327475088,46.94104347227946,170.20366408786077
23.347804065918893,72.34067154607264,459.04832013444275
31.922057137029007,46.23658792466814,490.8719828992791
34.34651806399128,67.47330187141792,213.82246605298562
33.065518460647375,78.67757199093056,164.60214732124962
20.559750599670988,47.44887163211808,165.774905601151
30.09434361211817,54.67917469272853,305.5546865448899
22.23614907588413,58.922491865081284,354.1382044796262
30.748629015543937,74.03416175741108,446.4034984427866
29.33063107647865,55.20194775674939,324.96245276490953
25.192723682126672,72.7835900700745,125.77970350800882
31.340017408049597,58.39152476745502,227.23187827263334
34.21636809778188,67.78275826227076,420.6471613575458
28.452595284324705,62.35715497601553,359.14484082841653
26.813621850096588,72.50541600107078,361.99522736831636
34.10837917770003,60.574004062521105,470.41013749648437
21.51479968665323,47.04730127482026,214.99826826764607
22.864634481000987,54.5446177663042,253.97148443087866
32.72750721088247,61.27954158925535,169.97889506227625
25.278458266100415,79.6763076562743,184.65184422162193
24.95343752663448,47.27605317347043,156.1347552539218
23.36680856999824,70.01980069534243,498.4437578203688
21.102544887753798,52.20383418181918,159.35160167888463
24.757342459369106,77.06299504488788,413.82881498702426
34.070451669706216,69.18657252510201,432.50362482016584
24.967250798662317,55.164559959044944,419.58145545302574
25.44259657839818,76.96527659570599,445.34214659870133
32.606574896210304,41.81142260197362,468.4966239270923
31.719542425031232,41.02988281319487,139.56021206185315
29.258064517256457,42.47444919236873,460.11872669087836
32.273144721022014,78.31774365201376,152.6902834265522
32.43169063654936,45.31203141607314,486.383946853536
24.22451058740956,43.16585443358174,161.38775889140607
25.418503012315217,52.292367174559004,146.48405347804422
22.669763540937787,41.07906051944373,469.54203417451873
22.947370545525356,73.61901294853999,182.25226407370042
22.42162356629614,42.54527606414829,183.0882024817529
25.713637231836266,69.99472666367684,192.5139426978491
30.592796847735787,41.411564145612815,178.80554753609047
23.895990500980936,46.24161365488111,364.7994763868655
26.41851032434788,76.13899563877301,309.31006538503516
27.276907367359765,57.29186631148466,120.47003333537134
21.06631499409047,49.59743468716194,253.51602075492212
31.680116402906368,64.31849767599535,251.6441872063017
27.42830782701833,73.39269885353454,105.47034461510188
23.486131128224333,45.62723433029438,474.60915122964906
29.493687210786373,42.25274051838779,441.03547897290474
26.420305113197113,68.64530434035483,403.5754583273292
29.554939442251648,59.50376223712402,462.3316173428682
22.167374222890064,74.73472194660569,451.36099050343375
24.71052346176911,48.38612526205179,407.4196017868309
27.03658537711538,58.751713597237924,203.16472680891457
22.447375159816975,42.736020309398135,378.78077323363897
21.818426776528675,54.05675092103066,116.42193786694462
22.39424159353084,64.0065490709483,323.3741181726401
34.047480691347786,46.85792656531318,125.70119676086952
26.808231531399656,63.23369027685909,260.361770338307
29.092002418746755,72.30074462180093,173.91453999970778
31.6481009395196,79.6813409137763,410.06629873931917
23.24088334345952,76.34957144329277,374.22880271971553
27.408333201492177,41.86179555725014,361.05969727007994
33.920255472156605,47.39600132346171,412.6103253095857
30.746696907473204,68.46070214181607,360.1766188697459
30.133682399555806,46.462540592923396,210.21137234540333
33.166871679307945,60.82988148003137,449.3131598565927
28.70262124703693,74.86847125830317,127.32693813935114
26.824443983838602,57.42228746753968,194.48027947779028
25.605949029086027,56.958606197011,256.89146848180883
28.987198163762315,42.99522814515808,404.6809642241429
29.03851086685345,50.91112321849819,346.7043186610057
33.09810536994817,51.12192822793123,473.39924706055984
30.53123063085402,46.26504339012624,232.28965183311198
30.206481057156928,77.75070295245571,473.71433281162297
22.192236210168172,52.487842003899345,211.30314841085885
20.307998021905817,55.097935141899285,187.15437675543618
26.05126340206266,72.2690165753574,304.60716879388053
27.924700080359692,64.21448841987748,127.29739707138195
26.253122080578905,74.0795809558997,490.5542380089648
30.75243745674779,66.61667065322818,402.4732326939258
32.364870630417,64.8538874209857,264.3892717733736
23.330037402097815,68.2881734853183,111.08545791498314
24.353715377508188,70.03886205383478,113.47844925514843
30.0209946328581,55.92788890785858,306.69756466884286
22.572505081788158,54.3620348518868,347.9450399365322
33.46441046178295,47.06579253210586,209.36475572802124
34.65822203332295,53.67292826961257,259.20659130830904
32.716969591565,56.90255094141647,315.87570096004924
29.88677284193167,44.938410494387426,481.24958117929697
32.8959989912783,70.31241036095729,296.96070577117837
21.237404653380807,65.23569890775067,259.8769185155292
27.636249597316812,77.23541110345717,114.44222484687914
34.300674527726216,66.33871249575704,403.7373723716501
32.63535179982929,76.3281301960468,465.80712176214183
33.27317635373801,71.05158921171328,497.24200330460906
26.700213190028162,41.989307145197174,285.8899584759819
30.061106509638194,50.67312580372034,313.45550687171004
29.454251415421844,67.89539389004919,441.660644725774
23.4457871009205,76.82946575325695,412.93941164979117
26.231502762643714,51.471599204759585,242.50127005457648
31.480971163013088,59.067778315715856,278.47524893132675
33.39101917920276,54.53479897621109,261.6124638859736
25.210702252478388,49.305452102319336,425.0039026197578
26.515921525206075,51.94165381931174,158.51249871587592
22.536319701492566,44.023709628710954,311.52073043107094
34.267572090861655,75.33975106566163,197.5104985295685
23.62767909519595,68.94487600444396,168.8678657427874
22.74948516636434,56.8442726590327,246.18959749963284
23.72286083150986,76.68365555143313,490.7753978516417
27.673302518279183,52.86952780231707,439.53413618142156
22.126572492925263,70.22027389504832,323.64199962004227
32.86418900077132,42.68653007033233,366.28441193545643
34.62049971734662,68.30442982375158,171.31404248133194
24.643338242838336,59.0834744439579,285.58672030837715
31.79572639447811,40.915474493985,212.49366130298478
24.42077888948275,74.94955378640994,471.1253565914598
28.973759391681696,75.80766595718424,496.5978939928824
31.161795811758672,59.047657861033464,415.7704820686924
26.68343183522923,67.15150889846359,285.01926467375046
27.277316636309774,63.79087853985739,380.653619257983
22.313413859232448,43.258420366471235,226.59380059824716
21.765069525419452,67.46363347402763,247.09034756274045
20.381935626143175,67.02628783079032,151.70489793901325
24.880387356867143,76.04527778082121,185.88346298866355
27.527416685114293,63.852662011517054,390.1551205990907
32.0793063959456,78.83450676419307,489.50649448882376
32.75185076209525,70.18042125733967,366.90701477548
20.285534345487644,63.298154219090605,319.18001350400664
29.827864310699177,48.698165859395246,268.047823045945
23.45709410473555,63.78454853720767,364.8366454075176
25.3060437102191,46.95744656343378,346.3040461153796
22.81135191163044,50.83894101826731,127.38072575384014
20.190391495363986,64.36430749425085,237.22842737904583
28.016240992409497,60.28601527644733,324.34716909171635
26.567219915949828,44.927318010096634,310.11992610525556
21.267094070745596,55.42516747933875,292.292290281249
26.38725410680196,42.23093613064425,283.4901106710932
26.35302373683375,60.180799610947815,164.75474843976053
32.487966649819775,76.87015127033435,476.201464199864
28.304333872494045,68.28597144039593,178.3390005953592
25.134164271319328,66.9572125159964,155.8451479927065
22.801319994121673,79.98899266776887,371.8127272822929
34.68190807742158,60.62718645812925,148.81073082732027
32.97852932492888,50.19494369189373,202.36478607360078
29.894888220455623,42.25644125569511,430.31412366708156
23.81283798922865,75.5795858136014,387.7582253784742
30.2031854635186,73.88232258004287,398.41065908648164
25.08491799863055,56.3529687806395,422.953555677852
22.42209034912031,45.43959627465944,183.984595401169
32.367159617781326,44.96330886076481,439.2163306738363
20.933038756907976,57.94937764977601,490.6025980064175
33.00011262528922,57.25865280224453,249.99814481179027
28.94856708615798,42.737841939621646,406.5112596531684
20.13108015494156,77.70582471962416,166.68188856907057
26.721813923420054,71.59908395045919,403.15932941598805
24.934753027985284,76.36427393367902,173.2200610211405
22.497443929480397,63.10080989355258,309.1404079618337
33.77884639238639,63.3302524048318,346.7751172267734
27.259304532756605,42.549702288681004,120.27092238430015
25.035927124011195,44.64324508775827,446.5778060648494
21.208841726257823,53.7173930170762,375.51401380024873
34.552859211314335,53.55800769687574,380.6252323822213
23.04750576279861,40.23635520329688,392.33788152290737
20.76057605828845,64.35518589324276,220.9304649187425
27.296641634046797,66.56530769252542,125.86221648042772
20.70345333440308,70.5277359599665,476.3113546660535
33.758947366787936,43.76354256091626,262.2709111754145
30.9849731023493,59.900778456549446,485.63692319877725
25.07982701883105,65.00955976570137,395.18811543649247
25.769736247870952,53.06615151184574,251.54500718914937
30.911169891468603,63.908823419182895,444.3549584554399
28.661807800364684,70.48955058716464,455.20143028133634
20.79383476142769,66.2871370838847,301.9446470065945
31.77294538173862,70.55026498317059,296.9890479868471
22.628727306441178,59.79457245252912,286.9187481017067
24.02960314216285,54.793061554799706,190.9957387706623
27.663542654973572,50.18201041969765,445.4223156975185
26.836491776076684,44.36292848638566,471.38464715415114
20.7628071249386,49.04635357657769,274.96141128748917
25.067891381747003,61.90792539808912,238.11677338919574
20.50227416629377,42.66515735520105,256.98195888965677
27.622036876370778,53.69954688590688,196.18335829944172
28.211499854132363,56.70944918744539,392.9696737499738
20.61622054332045,53.48586238350242,446.5481151828691
32.281268200461206,72.95950741705131,454.16828393250285
26.577855458994097,74.43059531701972,140.19623480566457
21.924166685434418,47.323894016284385,132.69122869623916
24.35926897205023,47.128612777661964,178.99745760979488
34.97438282572443,66.36224913736591,450.47707701326914
26.24277157695007,77.10469144388824,212.0797943689063
25.006188520582786,69.74392751889832,481.09532675463714
33.40485633277001,68.54134576964799,260.58683429701244
33.28310664177675,46.259471886562416,487.82404290486113
34.21960713129098,49.52851165727343,422.3132351431946
31.558595290334015,44.30554253974699,447.77250333530986
20.80004606054742,73.8961466955219,255.3380856213811
21.649243949419564,67.53213139270272,339.70747644311234
33.32517335832187,47.741874236585815,376.7028326194612
27.036150440334872,78.1338685304664,322.81411354476484
23.28160549134992,66.20321511286296,193.78655634175442
